Date,Strategy_A,Strategy_B,Strategy_C,Strategy_D,Strategy_E
2020-03-13,0.014173960890048465,0.12218626927230643,0.11092607276914995,0.36349319463420304,-1.5175847964491753
2020-03-14,1.6146436558140063,-1.5095906690262835,0.1978525659244765,2.5077853486336634,-0.12490457908143131
2020-03-15,-2.5697451040897445,1.225520183336568,-0.45412151634748016,-1.0395494932859841,-0.42594371386116014
2020-03-16,0.8719025043752239,-0.562507899793575,-0.2128582848216398,2.787092883836737,0.1331404570530228
2020-03-17,0.13704706823817123,-1.837898278391701,0.5326169198169133,1.2227332410521747,-0.3431166611555665
2020-03-18,-0.24900735046586747,-0.48373819315909494,1.003107549735053,0.8895601287785377,-1.9874568607450098
2020-03-19,0.1417607765355023,1.830911748761173,-0.07155702054479965,0.4110366815297219,-0.3683469383011584
2020-03-20,-1.9375689146008928,1.0502660905361914,-0.32015141188112933,-0.31279292711167406,-0.28561911106831295
2020-03-21,-0.16967188783751191,-0.38838256128943105,0.040422367085277834,1.8607974877108089,0.6536610247740587
2020-03-22,0.4071125715117464,-0.38910924518211454,0.5209653991432919,0.27053980477207046,-0.6781996746110497
2020-03-23,1.5278940447415161,-0.3559620614608592,-1.1150838529068334,-2.8906045553807282,1.6986746733725662
2020-03-24,-0.4682702182736474,2.522097580273009,-1.7969447625097905,-1.6157796925605035,-1.891640550651757
2020-03-25,-0.7584936028931876,0.488322542677864,-0.40042947959326686,-0.21876862828912097,1.3311674978026244
2020-03-26,-0.45175704358453656,0.5460499766292836,-0.9365699407313269,0.5249984747483326,-0.2043189708781048
2020-03-27,0.9654021177020742,1.2663401448382106,-0.36651215811784876,-0.024882733349843755,0.8795848723435562
2020-03-28,0.37875110965968445,0.31654699083181626,-0.07822425505397723,1.888456184690495,0.0998014840587331
2020-03-29,-0.4797602037670388,-0.2808505749848438,-0.32259872721841076,-2.866652796057937,1.1595555360254692
2020-03-30,0.5632674331133561,-0.20561981890197392,1.2019740275765964,0.27538190475774027,-0.3673619645528112
2020-03-31,0.1470775493480404,-0.05592151129687674,0.30139581168185603,-2.666968838080732,-1.0786204251778122
2020-04-01,1.0186449905328891,-0.01466668381180991,0.28037948768866267,1.1995684432262528,1.4405042872710632
2020-04-02,-0.6520530938773523,0.9031554523643758,0.5377657152347216,-0.08168807166300412,-0.09348064588214118
2020-04-03,-0.2776621465977682,0.09233506296875932,-0.8710664942246154,0.6894149580361773,0.2415584736242106
2020-04-04,-0.34210815313215764,0.909168092658695,0.871289429936215,-1.235824440884649,1.2547519140447951
2020-04-05,-1.4135149481321185,-0.06685989613029879,-0.02061142922836791,1.9791973974866268,-1.0119552420944349
2020-04-06,0.34612027706457604,0.1243622283793087,0.5763844937929701,1.622586996088277,0.6154908976392574
2020-04-07,0.3110552721798893,-2.3678408214385294,-0.8174857864321243,0.9353164545178314,-0.5698947564628909
2020-04-08,0.055113456642460895,1.1295932096429777,-1.2030070128128516,-0.13427587029516114,-0.11216935564437185
2020-04-09,-0.18458713337514693,0.4457861710775912,0.694311726420023,0.9297859279426983,0.0922789653842889
2020-04-10,-1.3653707420504142,1.2276121318315827,0.3411276208780133,-1.0003388519810232,-1.480221861446936
2020-04-11,-0.37064532276535905,-3.445506453832427,-0.6816412434860083,1.3433334885310682,-0.7588370428204347
2020-04-12,-0.2927145165267695,2.5360496457368726,-0.6557304650197555,2.5342213414858814,1.3710728924131392
2020-04-13,-0.7522772692216189,-0.1375075537862085,0.9403478275318156,1.6659158399687795,0.9061911885847956
2020-04-14,-0.11128571166600913,1.3598193800850198,-0.9115295142938623,-1.034403704711114,-0.04263957732723486
2020-04-15,0.4540508568145384,-1.217887112550637,1.354138362604771,0.6021259759096544,0.2631234585128931
2020-04-16,1.9361859012105302,0.7653286860750836,-0.680496587718295,-1.8797123156379716,-0.27424250563645763
2020-04-17,0.22457781283183897,-1.2340986758083874,0.5507135404867064,0.9185854667635136,1.3765833858279821
2020-04-18,0.30755039072276436,-0.7185227528349661,-0.2228947805991877,0.7359051192938082,-0.1803525777941639
2020-04-19,-0.02444591576616721,2.326837624640143,0.5225499448658745,-2.744724509298246,0.25184209213484804
2020-04-20,-1.8687712152990414,-0.19881888091601588,-0.3952912016913541,-1.6826757658685456,1.166030144142065
2020-04-21,0.023486124550783125,0.2909194478156675,-0.09023432485783536,-0.3647083451156507,-0.7573714848459066
2020-04-22,0.11023020994102645,1.0740812768265051,0.07273534031657691,-0.39128962071123935,1.578789184496894
2020-04-23,2.513242112485286,0.6248182655671256,-0.7617499646251782,-1.754215403128208,-1.5104614097433768
2020-04-24,-0.14236096478112253,0.2105026861722917,0.6326594763361008,0.6434680940282755,1.6496421311127987
2020-04-25,0.35154734233361246,0.4679532029594705,-0.37057085317726823,0.4372104134107681,-0.35267558395197457
2020-04-26,0.015288230294756691,2.91409870228593,-0.14287993227201487,-0.231403697967779,-0.22269874782528176
2020-04-27,-1.118678037619532,-0.03914255644030247,-0.7554794996868098,-1.0736872502375443,-1.8700101711829429
2020-04-28,1.1928228145150206,0.271318856057961,-2.0098669270362484,1.6330606896248452,-0.4347947173776929
2020-04-29,0.8019330326867742,1.2907852752091344,-0.11282221008013521,2.543110669632443,-1.0198065310268842
2020-04-30,0.841031947043047,1.3566311195495806,1.9700923372903327,-0.6653422257698056,-0.5876463453734726
2020-05-01,-0.8593874547947389,1.4544363666724562,0.6676834303184191,-0.8582503757322311,-0.1173109657888796
2020-05-02,1.4527943109360992,0.7964762664350216,0.02459169621248429,0.7968114981179943,0.9777916144729056
2020-05-03,-1.3518510627922808,-1.3416058952765801,-0.17031266336661413,-0.47704406962047935,0.22760335140062576
2020-05-04,0.6368570938002703,1.990117838761315,0.057972714249637104,-0.14909580099485126,0.32767665340111385
2020-05-05,2.2404556258099784,-1.3456144716224254,0.477695292140168,1.169479727587007,-1.0755193888455623
2020-05-06,-0.9405363251306883,0.3931625582868399,-0.9046502522470758,-2.804034131260939,-0.8607540896027301
2020-05-07,-0.5162977296027719,-0.8751310200232294,0.9314573557350978,2.037453487279004,1.818725018351312
2020-05-08,0.1496513650876412,-0.04696601591159105,0.6123050523529953,0.169020786494012,-0.7152010347632466
2020-05-09,-0.4534756541161992,0.4245148923641765,0.6145485805663476,-0.5572397168432703,1.6762082520572956
2020-05-10,-1.5006634310661326,0.4156286585403277,0.39078059104778184,-0.07385123133217339,-0.2230611988808665
2020-05-11,0.11856297480602733,0.5363049050823417,0.05569332615519192,0.0036440325307780935,0.02228793614350405
2020-05-12,-1.0123037137261048,1.9664535228703763,0.578288988773456,-2.536801955167388,1.0903651602299298
2020-05-13,0.5235924306351816,0.5742411618167758,0.5134513069931025,2.302407341179854,1.2918924219386565
2020-05-14,-0.8694242342338031,-0.2629879623487784,-0.24323256875281904,0.1219884484059277,-0.09081256027908749
2020-05-15,1.5999344050175395,1.1869046019460288,-0.4188814183175208,0.7245031956710628,-0.36824305352153885
2020-05-16,-0.733253292336237,1.4573645867095686,0.12148503620958936,1.4873246558610642,-0.035920448522213114
2020-05-17,-0.2720615162056756,-1.4431293781643908,1.27921612119615,-1.4717436863404503,0.3579575282321183
2020-05-18,0.8635172173696698,0.7468800838198296,-0.9512856605231207,0.7702078485528427,0.9113036868697555
2020-05-19,-1.1808643164339552,0.871407290773078,-1.134020212601952,-0.3414616363481903,0.024229858994151577
2020-05-20,0.27745993460412943,-0.32707620403199034,0.1718086729892134,1.3301561628247405,0.6388862980231537
2020-05-21,1.3571427542824281,1.6808481759739433,0.08071016148481445,-3.130841130527243,1.658359732270941
2020-05-22,-1.5574832345612275,-0.15006670443903206,0.17867333149632658,-0.08864145036190352,0.4013096122647847
2020-05-23,0.23463385853230423,0.1806917441658507,0.23516255832680022,-0.8442309836759423,0.33165285600477834
2020-05-24,0.3098827942484235,-0.17768618914064352,-0.1385618037078441,0.7083944259512331,-1.4989108250900678
2020-05-25,0.8318228717773104,0.04869485709776104,1.2318907508816659,0.7650662810523032,-2.6107301368290634
2020-05-26,-1.186950710878082,-1.2855301042742422,-1.2407231827812124,-1.0014388422330391,0.40837572923016835
2020-05-27,-1.2704566130842763,-1.698061059113153,-0.6227976198241968,-1.0082607962640653,-0.07482423128087223
2020-05-28,0.5719415656168977,1.9434060758699665,-0.04260380811923791,-0.10599805283599417,-0.4947826749147419
2020-05-29,0.34698467323318605,-0.9863536179819934,-1.2745510489233338,-1.284963340972812,0.26353020418634465
2020-05-30,0.3004928503458765,-1.1596708193475684,-0.10068352354565693,1.3229755431781904,-0.040403729196908295
2020-05-31,0.3964482094969757,-2.554068136324458,1.3691761325824148,-0.4938108006711693,1.1477802506338985
2020-06-01,-0.6300247215784908,-0.7367540972274026,0.056709190636769435,-4.300482328982462,0.1061108682589779
2020-06-02,0.28225369716100357,-1.557707752088998,0.2245607245749468,-0.5022330849327092,-0.7269232850701676
2020-06-03,0.34307247329868124,2.0004181921636426,-0.9681318121380642,-1.4978157312659586,1.010166238959289
2020-06-04,-0.6643514180263678,1.241780507211161,-0.453089126431582,-2.386913723191418,-0.1971310749462025
2020-06-05,1.9157745111447566,-0.7957804142132685,-0.2601571042591496,-1.7961399573338586,0.5465366836723071
2020-06-06,0.5238329209117876,2.7329229664131702,-0.21417207740498725,0.22411270774945508,-0.45741070619280044
2020-06-07,-1.1413034972026486,1.2081185843899132,1.065315036003015,2.052961242372347,-0.6298268854974364
2020-06-08,0.7065536086338298,-0.359797660210347,0.4861528485800996,0.52977671079747,0.10416823018569615
2020-06-09,-0.9246816702273214,-2.969286857848288,-0.8491663655496255,-0.8497550823236095,0.03282864354368512
2020-06-10,0.8370846037424521,2.77913108710889,0.23720382274560392,0.7438562927560541,0.49982703536683304
2020-06-11,1.208595579007404,-1.6374869601163151,0.43857739879742813,-0.6286354653284876,-0.24864575330974256
2020-06-12,-0.7706823183517104,-1.94447849634827,0.9521192308170132,-0.9819005537447167,-1.8163597837703973
2020-06-13,1.0133761292443217,1.2570845184115682,1.3044325492546989,-1.6715440023494765,-0.4127738835883886
2020-06-14,0.4627809269364983,2.957702887607127,-0.7720753534622949,-2.5677432101275786,0.8138184671438157
2020-06-15,0.87206015999449,1.6911273822126218,-0.6086860089682706,-0.524885559839168,-0.2773760792431064
2020-06-16,1.9467929826539474,0.7066909440628315,-0.9660622871316931,0.29708023488019775,-0.22638340251454803
2020-06-17,-0.19538811600287048,0.7437052099983431,-0.1472158872855851,-0.0849355050223346,1.006376505905937
2020-06-18,-0.7037361643574895,1.0540986705363693,0.4130866995570676,-0.563950391921038,-0.6919732272589227
2020-06-19,-0.8395144296255233,0.9407143077441181,0.8298676132712816,-1.3586190910451716,-1.5228032182428997
2020-06-20,-0.7658102849654382,0.367429708763251,-0.020760818914018216,0.9723692875274528,-0.14063111952549437
2020-06-21,-0.027101709414104197,0.15504132474225127,-0.21587801860387515,-1.9156978799198774,-0.464173951248737
2020-06-22,0.3911519748166439,-0.04511175347942689,0.1614063937989923,1.224041870765213,-0.946246319753254
2020-06-23,0.32669079933001904,-0.8747575066400115,-0.6281143213040185,-1.443325528390087,-0.15537845589869073
2020-06-24,0.8771832490360238,-0.3068100922401289,1.711630977355819,-1.0686528560295523,0.5115056472467836
2020-06-25,0.06300189187790703,-2.0015481770344627,-1.246128821694447,-2.1401777859235156,0.010711438432184254
2020-06-26,1.503534077157317,-0.08800755215369986,0.18779246311657957,-0.692103220328455,0.3269810726862378
2020-06-27,-0.2146568332379561,-1.1563093285811008,1.6588849753837116,1.5229686877169684,1.833407698515423
2020-06-28,2.7701691665896186,-1.294307180658925,0.045439875647998215,0.8334421326659347,-0.32287886155756407
2020-06-29,0.6756673477650063,0.24587298138417413,-0.11203122800119558,1.5276331680420527,0.2983486346446696
2020-06-30,-0.8071575564162825,1.7004027436135192,-0.24595633824834176,0.8432138189009037,-0.4892133625991345
2020-07-01,-1.0208924980611123,1.1319799272027755,-0.10431334540992626,-1.5955047427955538,-0.8263597198869729
2020-07-02,0.5324724152431853,-1.8546007243478122,1.1382787797412242,-0.436183836491336,-0.5649076534177698
2020-07-03,-0.1734627853258509,-1.157553763884405,-1.7294895290636054,-1.110298693676194,-0.45875857152168853
2020-07-04,0.764000494092092,1.158925425585859,1.2667469610370605,2.0558623560585603,0.37947579754712557
2020-07-05,0.5232376245735448,-1.1489848722459715,-1.099165721960116,-1.7351829696394674,2.3690757867007575
2020-07-06,-0.02282891265687277,-0.2395597799964295,-0.17332186338753183,1.4005465340836665,-0.6960434362758403
2020-07-07,-0.7967937180684049,0.6900625188294622,-0.3033955362389295,1.3994308051631539,-0.3966253056154625
2020-07-08,-1.4648472246858646,-1.1320133458363624,0.5108426158165759,2.8044303025741306,-0.04312301311124825
2020-07-09,-0.3965149520670211,0.15645060737515187,-1.238499481506998,-0.554529888944246,0.4157988487097471
2020-07-10,0.9063987943234724,-1.5708305939018452,0.40973813286555427,1.1284832393702433,0.283550811954785
2020-07-11,0.264093744130204,-0.6916411727414563,1.6594476986294822,3.482477754808264,1.3040957939481173
2020-07-12,-1.195738778711988,0.41373832097104435,-1.0505392036742485,-0.866462515400545,-2.406392070535208
2020-07-13,0.223180925851182,-1.881592480238003,0.19176493408831655,-2.2425603712985396,-2.3669298701956727
2020-07-14,0.4353173797288368,0.5585696855524788,-0.4895857422372873,-2.7600150508616452,-0.47587817201014926
2020-07-15,-0.833857436201133,0.006434641287982542,0.3807097649544286,1.129068043291997,1.1173001875437087
2020-07-16,0.2037251059455279,0.6929879453005773,0.05531822193260165,-2.7647253120878754,-1.5456480316055963
2020-07-17,0.1082087184459999,0.2986969608775937,-0.47318952723544777,-0.4984785794068843,-2.987632339693757
2020-07-18,-1.092970297830623,1.666968515968613,0.43029782789685916,0.7159697805584411,0.5911794062192087
2020-07-19,0.4077873603482833,0.1802694031774887,1.4834784878293945,0.3377633052448711,0.26365722370271444
2020-07-20,0.6107845263682344,-0.4852866493503035,-0.11272303338183895,0.6981672962762584,-1.0702084067994297
2020-07-21,1.133051243175277,0.17675700363874053,0.6158063537185455,0.3934347837012811,-0.9655396007209299
2020-07-22,1.103802052034903,0.6819576348436655,-0.994618366296931,1.9782987199700899,-0.9497437196346744
2020-07-23,-1.327669367957091,0.08863208439084519,-0.725149101454407,-1.3684745711081954,0.13053531747394012
2020-07-24,-0.8878250399151227,0.07871002944465885,0.4179250223043019,-0.9554927076877968,-0.606315276183007
2020-07-25,0.5650352672086598,-0.8123900253681063,1.227292822828772,-1.098989167906236,0.5140639189755196
2020-07-26,0.5637859509122088,-0.7654811010611378,0.32449067902852796,1.3052877177939153,-2.834626662904391
2020-07-27,0.565047686306048,-1.653126326159632,-0.2104464244185235,1.4105978825925956,-0.8368518651277993
2020-07-28,3.902731490654721,2.1294920918243267,0.03943312433868327,0.7368379789777624,-1.1060539609110502
2020-07-29,0.620890510693167,-1.462635882469542,-0.960326187175774,1.835240500334892,-0.2363406783724922
2020-07-30,1.185565640180599,-0.8014862373550887,0.5236122610842935,-1.707061301064571,-0.5180477584901385
2020-07-31,1.0040017634932024,-0.8320887186830369,0.7458664498587274,2.5608361673267055,0.8178437798957666
2020-08-01,0.701391251305798,1.1039092523333296,-0.32167226626646434,2.3448579325683876,-1.8393367716600575
2020-08-02,-0.2652692446403456,-0.32393961395043336,-0.33603371820760125,1.1634329958686203,0.065491476330752
2020-08-03,0.8089692204932675,1.5272904872084805,0.2527025837216388,2.7326983631565898,0.5783364232117055
2020-08-04,-0.7228252145375718,-0.7781887490926421,-0.30937578883247646,-2.424934811516661,1.8766474365619548
2020-08-05,-0.18681860674000889,0.3647929946685623,-0.012906091700657964,-0.7266722043939777,-0.46176597109347517
2020-08-06,-0.43536354782910347,-0.9724164639117088,1.7197774313332124,-1.0429551910229284,0.3444586043525171
2020-08-07,0.13187413938632256,2.6041789533280655,-0.15762056059679733,1.142218985636015,-1.783862792562365
2020-08-08,2.3646585666735085,-1.3951181028354154,-0.2466721216169778,-1.5152111094032183,-2.371956204313024
2020-08-09,-1.817265192591748,0.401784852272433,-0.4780334445081274,1.1962427240062283,0.8647743757816999
2020-08-10,0.7362601903745135,0.7905322571185182,0.6353535771999494,2.11580421599507,0.014439706351929434
2020-08-11,-1.5627158711896516,0.5265589169417979,-0.10497933857448238,1.102804350125999,1.1985126897984228
2020-08-12,-0.4219318657894335,-0.19234519065324995,-0.4794984306571409,0.4856265354922517,-1.3534028889697491
2020-08-13,1.1389505969673661,-0.1257848396801114,1.0970432258184097,-1.4218100113511238,0.5399021395287525
2020-08-14,0.11428001909546277,0.08257376637493152,1.17568240361091,-1.2102764491880469,1.8888178405438532
2020-08-15,-1.027744777929306,-0.14640240195418633,-0.44033885259096417,1.934428357945,0.4397056083572659
2020-08-16,-0.6653037092599682,1.1866549401538915,-1.453231961088493,1.2290235058579986,0.2965815055910488
2020-08-17,0.7295977489346759,2.6826276019096214,0.8460109518695378,0.0014707209336838195,0.028556080824349832
2020-08-18,-0.6803666317171366,-0.6389901420094003,-0.5077038606080032,-0.5668643186488358,-1.5508814571259122
2020-08-19,0.2664585895819749,-1.6137635754948934,0.672500479330215,-2.978711809667065,1.375572935710348
2020-08-20,0.0955718399038138,-0.07593845802150578,-1.5360830541694686,-1.5462786280266583,-0.5908576398050658
2020-08-21,-0.601600347605817,3.125651205185182,0.7540778706394474,2.927128630709585,0.524483256383017
2020-08-22,2.1939440893253255,-0.9344094815636769,-0.928937543424625,-1.8606833565037002,-1.5430343065712535
2020-08-23,0.6839190223180113,1.996940166532881,0.6246112952532197,0.34421973183162097,-1.1594596645077804
2020-08-24,-1.9751425866576071,2.0432409768917283,0.05141845426914729,1.5711659597927978,1.4550873992222355
2020-08-25,0.23645431476942763,-0.6343058900495935,-0.7231515355173159,-1.8223840020034388,-0.3273022889578429
2020-08-26,-0.6117864647683879,0.7127796950223304,-0.28562905034142444,0.33706571217162495,1.4732754760425446
2020-08-27,0.902433334796224,1.9840759477542456,0.5890547655653607,1.4668733062659827,-0.058230659058517806
2020-08-28,-0.7425207384327006,-0.42495328918498443,0.1247155624921874,0.0787489828608755,-1.8218977729578574
2020-08-29,-0.06473644146689901,-0.2142964321228341,0.5075303843779875,4.362604583500152,0.9120675997317206
2020-08-30,0.5549872789804572,-0.6680170967383724,1.6211524676123885,-2.4428988883172926,-0.5698923177556078
2020-08-31,0.9157551941701215,-1.18770807683144,-1.211393289368841,1.6480927948258184,0.7186888135170435
2020-09-01,-1.1502964070557762,-0.7491330540792085,1.3337700599748992,-0.1992026060946966,0.04521086754008212
2020-09-02,-0.2845012358409484,-1.4387283201147079,0.12348475001857034,1.2178802322550126,-1.5231182279428703
2020-09-03,-0.4249453111609562,0.07090016191107129,-0.6790272386585026,0.7219607275488689,0.18429476537056905
2020-09-04,-0.6033292325737118,-0.8939678772703701,-1.024250900591192,-1.0397342956649949,2.216223142152799
2020-09-05,1.815454240281097,0.31054309414889725,-0.11129631262162679,0.4034945886890104,0.5129864585144592
2020-09-06,0.4549817109609555,-1.8370747754443526,0.7773200895395675,-2.7268521770974306,-0.03751775300546313
2020-09-07,-1.2108839543350451,0.4270562786573484,-0.062039296302027376,0.9648712508570907,1.0953434019568977
2020-09-08,0.9678619470547761,1.0302347539307095,1.248923944197878,0.5072376989857885,0.2306684652031108
2020-09-09,2.172156197012633,-2.362482771085747,-1.1209405520412472,1.0179902529646536,0.22953423026279432
2020-09-10,1.082465260551147,0.47886788381708656,0.03032884172315635,1.6471774876307252,-1.0716251721591026
2020-09-11,-1.4693699659540134,1.5032027909679506,-0.9619147555304952,0.6114297603145664,0.25384802578959836
2020-09-12,-0.4342340728662514,-1.4215692224294465,0.33090550609997427,0.2821341296974143,1.0554434164169448
2020-09-13,1.3169111491866228,2.0370868642052438,0.7495099120778403,-1.2616025049919384,-0.8160621521000246
2020-09-14,-0.6576694656187807,0.5328228112392542,-0.29660943494484265,-1.0083311454735764,1.4444958212469476
2020-09-15,0.4938194281462284,-0.8160142269100906,-2.0433710853017075,1.8401019302659964,-0.07170602414512597
